"","cidade_bairro","preco","cidade","bairro","cep","tipo","quartos","suites","banheiros","vagas","area_util","area_total","valor_medio_metro","cluster"
"235","CuritibaNovo Mundo",254615,"Curitiba","Novo Mundo",81312090,1,3,0,2,2,82,96,1.40282914299853,2
"236","CuritibaCabral",1049000,"Curitiba","Cabral",80035030,1,3,3,3,2,117,185,0.120070326886263,2
"237","CuritibaMossungue",1399900,"Curitiba","Mossungue",81210220,1,3,3,4,3,277,454,5.5332818212284,1
"238","CuritibaCentro",440000,"Curitiba","Centro",80060130,1,3,0,2,1,116,160,0.610945818470473,2
"239","CuritibaAgua Verde",1858000,"Curitiba","Agua Verde",80620230,1,3,3,6,3,250,250,0.35601609019606,2
"240","CuritibaCentro",690000,"Curitiba","Centro",80420120,1,2,1,2,1,70,152,0.610945818470473,2
"241","CuritibaSanta Quiteria",250000,"Curitiba","Santa Quiteria",80310230,1,1,0,1,1,40,99,-0.270579762271141,2
"242","CuritibaCentro",220000,"Curitiba","Centro",80060030,1,2,0,1,1,47,101,0.610945818470473,2
"243","CuritibaPortao",235000,"Curitiba","Portao",81320250,1,2,1,1,1,54,84,-0.242681670098644,2
"244","CuritibaCristo Rei",359889,"Curitiba","Cristo Rei",80050470,1,2,0,1,1,50,92,-0.238827454619527,2
"245","CuritibaBacacheri",270000,"Curitiba","Bacacheri",82515396,1,2,0,1,1,54,95,1.12257117600166,2
"246","CuritibaCentro",690000,"Curitiba","Centro",80420000,1,2,1,2,1,70,165,0.610945818470473,2
"247","CuritibaCampina do Siqueira",8230000,"Curitiba","Campina do Siqueira",80730480,1,4,4,8,5,534,601,1.3348364186396,2
"248","CuritibaAlto da XV",998900,"Curitiba","Alto da XV",80045110,1,3,1,3,2,197,306,-0.195423666746496,2
"249","CuritibaCentro",286900,"Curitiba","Centro",80060100,1,1,0,1,0,41,84,0.610945818470473,2
"250","CuritibaMerces",968000,"Curitiba","Merces",80410200,1,3,1,2,4,180,280,-0.218963178289305,2
"251","CuritibaBigorrilho",1100000,"Curitiba","Bigorrilho",80730320,1,3,1,4,2,168,277,0.157006899057248,2
"252","CuritibaMossungue",950000,"Curitiba","Mossungue",81210000,1,3,1,3,2,126,201,5.5332818212284,1
"253","CuritibaBatel",2187000,"Curitiba","Batel",80240010,1,4,2,5,3,260,325,-0.166557716180536,2
"254","CuritibaVila Izabel",980000,"Curitiba","Vila Izabel",80320090,1,3,1,3,2,122,232,0.774648665651767,2
"255","CuritibaCentro",328000,"Curitiba","Centro",80250030,1,2,0,1,1,69,123,0.610945818470473,2
"256","CuritibaCristo Rei",420000,"Curitiba","Cristo Rei",80050510,1,2,1,2,1,69,97,-0.238827454619527,2
"257","CuritibaEcoville",381000,"Curitiba","Ecoville",81200000,1,3,1,2,1,72,81,0.155132554627676,2
"258","CuritibaCristo Rei",250000,"Curitiba","Cristo Rei",80050210,1,2,1,2,1,62,109,-0.238827454619527,2
"259","CuritibaHugo Lange",1690000,"Curitiba","Hugo Lange",82520060,1,4,2,3,3,226,350,-0.18016723976296,2
"260","CuritibaEcoville",940000,"Curitiba","Ecoville",81280330,1,4,2,5,2,166,281,0.155132554627676,2
"261","CuritibaCapao Raso",179000,"Curitiba","Capao Raso",81130110,1,3,0,1,1,57,65,-0.2519400733679,2
"262","CuritibaMerces",435000,"Curitiba","Merces",81810000,1,3,1,1,2,75,130,-0.218963178289305,2
"263","CuritibaPinheirinho",285000,"Curitiba","Pinheirinho",81820020,1,3,1,1,1,60,105,1.33557532857388,2
"264","CuritibaAgua Verde",269000,"Curitiba","Agua Verde",80620000,1,3,0,2,1,72,72,0.35601609019606,2
"265","CuritibaReboucas",289000,"Curitiba","Reboucas",80230120,1,2,1,2,1,77,83,-0.213187797769121,2
"266","CuritibaCristo Rei",396000,"Curitiba","Cristo Rei",80050510,1,2,0,1,1,67,124,-0.238827454619527,2
"267","CuritibaEcoville",399000000,"Curitiba","Ecoville",81200240,1,2,1,2,1,74,110,0.155132554627676,2
"268","CuritibaCabral",500000,"Curitiba","Cabral",80035230,1,3,1,3,1,98,141,0.120070326886263,2
"269","CuritibaEcoville",1100000,"Curitiba","Ecoville",81200100,1,3,1,4,2,144,182,0.155132554627676,2
"270","CuritibaAhu",1700000,"Curitiba","Ahu",80540250,1,4,1,3,3,201,346,1.62452243712246,1
"271","CuritibaCampina do Siqueira",430000,"Curitiba","Campina do Siqueira",80740290,1,3,1,2,2,73,87,1.3348364186396,2
"272","CuritibaJardim das Americas",210000,"Curitiba","Jardim das Americas",81550000,1,3,1,1,1,65,92,-0.208325734575518,2
"273","CuritibaCentro",319889,"Curitiba","Centro",80010050,1,1,1,2,1,72,98,0.610945818470473,2
"274","CuritibaBatel",1498700,"Curitiba","Batel",80320030,1,4,3,5,3,194,345,-0.166557716180536,2
"275","CuritibaPinheirinho",180000,"Curitiba","Pinheirinho",81820010,1,2,0,1,0,51,60,1.33557532857388,2
"276","CuritibaAgua Verde",1150000,"Curitiba","Agua Verde",80240020,1,3,3,5,2,164,164,0.35601609019606,2
"277","CuritibaBatel",509909,"Curitiba","Batel",80420160,1,3,1,2,2,110,176,-0.166557716180536,2
"278","CuritibaEcoville",2399000,"Curitiba","Ecoville",81200110,1,4,4,5,5,373,582,0.155132554627676,2
"279","CuritibaBatel",950000,"Curitiba","Batel",80250085,1,4,2,2,2,229,326,-0.166557716180536,2
"280","CuritibaBacacheri",400000,"Curitiba","Bacacheri",82515320,1,3,1,1,1,99,155,1.12257117600166,2
"281","CuritibaAgua Verde",1399000,"Curitiba","Agua Verde",80240130,1,3,1,3,3,211,350,0.35601609019606,2
"282","CuritibaAgua Verde",989000,"Curitiba","Agua Verde",80620230,1,3,3,4,2,130,207,0.35601609019606,2
"283","CuritibaCabral",350000,"Curitiba","Cabral",80035260,1,2,1,2,1,68,85,0.120070326886263,2
"284","CuritibaCabral",1363200,"Curitiba","Cabral",80035090,1,3,3,5,2,176,280,0.120070326886263,2
"285","CuritibaAgua Verde",760000,"Curitiba","Agua Verde",80240021,1,3,1,3,2,117,183,0.35601609019606,2
"286","CuritibaCajuru",211000,"Curitiba","Cajuru",82940150,1,2,1,2,1,54,54,-0.265348004946388,2
"287","CuritibaCajuru",250000,"Curitiba","Cajuru",82940160,1,3,1,1,1,77,77,-0.265348004946388,2
"288","CuritibaCentro",308000,"Curitiba","Centro",80420120,1,2,0,1,1,70,125,0.610945818470473,2
"289","CuritibaMossungue",3000000,"Curitiba","Mossungue",81200580,1,4,4,6,4,289,535,5.5332818212284,1
"290","CuritibaCabral",1083000,"Curitiba","Cabral",80035090,1,3,3,5,2,176,275,0.120070326886263,2
"291","CuritibaBatel",1609800,"Curitiba","Batel",80250070,1,3,3,5,4,248,395,-0.166557716180536,2
"292","CuritibaCristo Rei",190000,"Curitiba","Cristo Rei",82530195,1,3,0,1,0,71,71,-0.238827454619527,2
"293","CuritibaAgua Verde",310000,"Curitiba","Agua Verde",80620000,1,2,0,1,1,54,85,0.35601609019606,2
"294","CuritibaPortao",220000,"Curitiba","Portao",81320260,1,3,1,2,1,58,74,-0.242681670098644,2
"295","CuritibaAgua Verde",1490000,"Curitiba","Agua Verde",80620080,1,3,3,5,3,203,300,0.35601609019606,2
"296","CuritibaCentro",130000,"Curitiba","Centro",80060110,1,1,0,1,0,28,34,0.610945818470473,2
"297","CuritibaAgua Verde",1998889,"Curitiba","Agua Verde",80240040,1,4,4,7,4,350,478,0.35601609019606,2
"298","CuritibaAhu",1278553,"Curitiba","Ahu",80540000,1,3,1,2,3,149,267,1.62452243712246,1
"299","CuritibaCentro",475000,"Curitiba","Centro",80250210,1,3,1,1,1,107,182,0.610945818470473,2
"300","CuritibaBoa Vista",245000,"Curitiba","Boa Vista",82540095,1,2,0,1,1,57,69,0.65680484212823,2
"301","CuritibaNovo Mundo",270000,"Curitiba","Novo Mundo",81010340,1,2,0,2,1,65,136,1.40282914299853,2
"302","CuritibaCristo Rei",330000,"Curitiba","Cristo Rei",80050250,1,3,1,1,1,130,145,-0.238827454619527,2
"303","CuritibaCentro Civico",600000,"Curitiba","Centro Civico",80030070,1,4,1,3,2,121,198,-0.174155988148738,2
"304","CuritibaTingui",210000,"Curitiba","Tingui",82600030,1,2,1,2,1,53,70,2.76747025686138,2
"305","CuritibaCristo Rei",495000,"Curitiba","Cristo Rei",80050510,1,2,1,2,1,69,107,-0.238827454619527,2
"306","CuritibaAgua Verde",1950000,"Curitiba","Agua Verde",80240230,1,4,2,7,3,318,480,0.35601609019606,2
"307","PinhaisEmiliano Perneta",187402,"Pinhais","Emiliano Perneta",83324292,1,2,0,1,1,54,79,-0.277669741087614,2
"308","CuritibaSitio Cercado",135000,"Curitiba","Sitio Cercado",81925060,1,2,0,1,0,43,51,-0.287828169441345,2
"309","CuritibaBatel",468000,"Curitiba","Batel",80430180,1,2,1,2,1,88,141,-0.166557716180536,2
"310","CuritibaTingui",220000,"Curitiba","Tingui",82620220,1,3,0,1,1,53,59,2.76747025686138,2
"311","CuritibaSanta Felicidade",230000,"Curitiba","Santa Felicidade",82410330,1,2,0,1,1,47,53,-0.201932923245291,2
"312","CuritibaCabral",350000,"Curitiba","Cabral",80035030,1,2,0,2,1,66,81,0.120070326886263,2
"313","CuritibaCabral",865000,"Curitiba","Cabral",80540220,1,3,1,3,3,131,235,0.120070326886263,2
"314","CuritibaPortao",459000,"Curitiba","Portao",81070190,1,2,1,2,1,104,127,-0.242681670098644,2
"315","CuritibaBatel",950000,"Curitiba","Batel",80240100,1,4,2,5,2,252,350,-0.166557716180536,2
"316","CuritibaCentro",330000,"Curitiba","Centro",80060020,1,3,0,2,1,92,122,0.610945818470473,2
"317","CuritibaCentro",415000,"Curitiba","Centro",80020270,1,3,1,3,1,135,175,0.610945818470473,2
"318","CuritibaEcoville",1190000,"Curitiba","Ecoville",81280330,1,3,3,4,2,166,269,0.155132554627676,2
"319","CuritibaAgua Verde",845000,"Curitiba","Agua Verde",80240130,1,3,1,2,2,117,242,0.35601609019606,2
"320","CuritibaBatel",692000,"Curitiba","Batel",80420150,1,2,1,2,2,72,147,-0.166557716180536,2
"321","CuritibaEcoville",465000,"Curitiba","Ecoville",81200150,1,2,1,2,1,70,124,0.155132554627676,2
"322","CuritibaHugo Lange",981000,"Curitiba","Hugo Lange",80040450,1,3,2,3,2,145,147,-0.18016723976296,2
"323","CuritibaCampo Comprido",156000,"Curitiba","Campo Comprido",81220370,1,2,0,1,1,46,54,-0.212594402639083,2
"324","ColomboFatima",150000,"Colombo","Fatima",83405730,1,2,0,1,1,47,57,-0.290250525299658,2
"325","CuritibaCajuru",265000,"Curitiba","Cajuru",82900360,1,3,1,2,2,68,121,-0.265348004946388,2
"326","CuritibaCentro",790000,"Curitiba","Centro",80430160,1,3,2,3,2,126,201,0.610945818470473,2
"327","CuritibaCampo Comprido",599909,"Curitiba","Campo Comprido",81200526,1,3,1,3,2,123,183,-0.212594402639083,2
"328","CuritibaCentro",200000,"Curitiba","Centro",80410180,1,2,1,1,1,80,120,0.610945818470473,2
"329","CuritibaBatel",797700,"Curitiba","Batel",80250070,1,1,1,2,1,90,128,-0.166557716180536,2
"330","CuritibaAgua Verde",1120000,"Curitiba","Agua Verde",80620230,1,4,3,5,2,150,248,0.35601609019606,2
"331","CuritibaPortao",375367,"Curitiba","Portao",80320180,1,3,1,2,1,81,115,-0.242681670098644,2
"332","CuritibaCajuru",245000,"Curitiba","Cajuru",82940150,1,3,1,2,1,64,98,-0.265348004946388,2
"333","CuritibaEcoville",1030000,"Curitiba","Ecoville",81200620,1,3,3,5,3,205,305,0.155132554627676,2
"334","CuritibaCentro",290000,"Curitiba","Centro",80060020,1,2,0,1,0,70,87,0.610945818470473,2
"335","CuritibaHauer",309000,"Curitiba","Hauer",81630180,1,2,1,2,1,76,102,-0.269432206175456,2
"336","CuritibaCapao Raso",230000,"Curitiba","Capao Raso",81130220,1,3,1,2,1,57,90,-0.2519400733679,2
"337","CuritibaEcoville",1198000,"Curitiba","Ecoville",81200525,1,3,3,5,3,164,317,0.155132554627676,2
"338","CuritibaMossungue",1456900,"Curitiba","Mossungue",81210035,1,4,2,5,3,185,307,5.5332818212284,1
"339","CuritibaUberaba",292842,"Curitiba","Uberaba",81570160,1,2,1,2,1,66,96,-0.270432126202608,2
"340","CuritibaBacacheri",229000,"Curitiba","Bacacheri",82620140,1,2,0,1,1,54,97,1.12257117600166,2
"341","CuritibaCIC",350000,"Curitiba","CIC",81280330,1,2,0,1,1,59,89,-0.267641745007045,2
"342","CuritibaCabral",560000,"Curitiba","Cabral",80035040,1,3,1,2,2,85,174,0.120070326886263,2
"343","CuritibaMossungue",720000,"Curitiba","Mossungue",81200150,1,3,1,3,2,80,120,5.5332818212284,1
"344","CuritibaBatel",1147000,"Curitiba","Batel",80240060,1,3,3,5,2,132,229,-0.166557716180536,2
"345","CuritibaCampo Comprido",3200000,"Curitiba","Campo Comprido",81200521,1,3,3,5,5,308,515,-0.212594402639083,2
"346","CuritibaFanny",349900,"Curitiba","Fanny",81030020,1,3,1,2,1,77,120,5.92637775970377,1
"347","ColomboGuaraituba",125000,"Colombo","Guaraituba",83410230,1,2,0,1,1,51,56,-0.31615581174978,2
"348","CuritibaSanta Candida",230000,"Curitiba","Santa Candida",82640220,1,2,0,1,1,47,80,0.879129955283939,2
"349","CuritibaEcoville",1200000,"Curitiba","Ecoville",81200240,1,3,3,5,3,222,222,0.155132554627676,2
"350","CuritibaBacacheri",279000,"Curitiba","Bacacheri",82520760,1,2,1,2,1,64,93,1.12257117600166,2
"351","CuritibaXaxim",179000,"Curitiba","Xaxim",81830270,1,2,0,2,1,53,68,-0.281937265951283,2
"352","CuritibaBatel",1249900,"Curitiba","Batel",80250070,1,4,3,5,3,181,360,-0.166557716180536,2
"353","CuritibaHugo Lange",570000,"Curitiba","Hugo Lange",80040380,1,2,2,3,1,122,165,-0.18016723976296,2
"354","CuritibaAgua Verde",1200000,"Curitiba","Agua Verde",80240170,1,3,3,5,2,182,235,0.35601609019606,2
"355","CuritibaReboucas",239900,"Curitiba","Reboucas",80230010,1,1,0,1,0,30,36,-0.213187797769121,2
"356","CuritibaSanta Quiteria",399000,"Curitiba","Santa Quiteria",80310150,1,2,1,3,3,82,165,-0.270579762271141,2
"357","ColomboSao Gabriel",129990,"Colombo","Sao Gabriel",83407736,1,2,0,1,1,42,89,-0.299659931982742,2
"358","CuritibaAgua Verde",2500000,"Curitiba","Agua Verde",80240030,1,4,2,6,4,308,533,0.35601609019606,2
"359","CuritibaAhu",290000,"Curitiba","Ahu",80540150,1,3,1,1,1,72,81,1.62452243712246,1
"360","CuritibaBacacheri",410000,"Curitiba","Bacacheri",82510050,1,3,1,3,1,71,120,1.12257117600166,2
"361","CuritibaBacacheri",350000,"Curitiba","Bacacheri",82515385,1,3,1,1,2,80,142,1.12257117600166,2
"362","CuritibaBoa Vista",1143400,"Curitiba","Boa Vista",82540050,1,3,1,3,2,192,221,0.65680484212823,2
"363","CuritibaBigorrilho",727889,"Curitiba","Bigorrilho",80730370,1,4,1,4,2,168,244,0.157006899057248,2
"364","CuritibaCristo Rei",350000,"Curitiba","Cristo Rei",80050330,1,3,1,3,1,97,149,-0.238827454619527,2
"365","CuritibaAgua Verde",1490000,"Curitiba","Agua Verde",80240031,1,3,3,5,2,162,198,0.35601609019606,2
"366","CuritibaBatel",4400000,"Curitiba","Batel",80240220,1,4,4,4,5,610,886,-0.166557716180536,2
"367","CuritibaAlto da Gloria",480000,"Curitiba","Alto da Gloria",80030340,1,2,1,2,1,75,126,-0.159396553473786,2
"368","CuritibaCabral",1079900,"Curitiba","Cabral",80035040,1,3,1,2,2,176,280,0.120070326886263,2
"369","CuritibaAgua Verde",1290000,"Curitiba","Agua Verde",80240031,1,3,3,5,2,162,198,0.35601609019606,2
"370","CuritibaPinheirinho",215000,"Curitiba","Pinheirinho",81820020,1,3,1,1,1,61,120,1.33557532857388,2
"371","CuritibaAgua Verde",3900000,"Curitiba","Agua Verde",80240240,1,4,4,7,4,430,627,0.35601609019606,2
"372","CuritibaBigorrilho",480000,"Curitiba","Bigorrilho",80730300,1,3,1,2,1,82,114,0.157006899057248,2
"373","CuritibaCampo Comprido",295000,"Curitiba","Campo Comprido",81220190,1,3,2,2,1,65,75,-0.212594402639083,2
"374","CuritibaOrleans",269000,"Curitiba","Orleans",81280440,1,3,0,1,1,68,99,-0.283910019143908,2
"375","CuritibaEcoville",1200000,"Curitiba","Ecoville",81200240,1,4,1,5,3,153,335,0.155132554627676,2
"376","CuritibaCajuru",235000,"Curitiba","Cajuru",82940150,1,3,1,1,1,54,54,-0.265348004946388,2
"377","CuritibaCentro Civico",500000,"Curitiba","Centro Civico",80530230,1,3,1,3,2,102,191,-0.174155988148738,2
"378","CuritibaNovo Mundo",459000,"Curitiba","Novo Mundo",81020040,1,3,1,2,2,79,150,1.40282914299853,2
"379","CuritibaPortao",395000,"Curitiba","Portao",80610220,1,3,1,2,1,80,96,-0.242681670098644,2
"380","CuritibaAgua Verde",173000,"Curitiba","Agua Verde",80620300,1,1,0,1,0,27,44,0.35601609019606,2
"381","CuritibaChampagnat",1824000,"Curitiba","Champagnat",80730360,1,3,1,2,3,172,300,-0.19438350623857,2
"382","CuritibaNovo Mundo",380000,"Curitiba","Novo Mundo",81050080,1,3,1,2,1,73,136,1.40282914299853,2
"383","CuritibaSanta Quiteria",250000,"Curitiba","Santa Quiteria",80310230,1,1,0,1,1,40,99,-0.270579762271141,2
"384","CuritibaReboucas",535000,"Curitiba","Reboucas",80230030,1,2,1,2,1,73,98,-0.213187797769121,2
"385","CuritibaAgua Verde",1674400,"Curitiba","Agua Verde",80620080,1,3,3,5,3,215,215,0.35601609019606,2
"386","CuritibaCampo Comprido",1500000,"Curitiba","Campo Comprido",81210220,1,4,4,5,4,278,278,-0.212594402639083,2
"387","CuritibaEcoville",867400,"Curitiba","Ecoville",81200100,1,4,3,4,3,166,275,0.155132554627676,2
"388","CuritibaXaxim",435000,"Curitiba","Xaxim",81710000,1,3,1,2,2,100,225,-0.281937265951283,2
"389","CuritibaCentro",190000,"Curitiba","Centro",80020280,1,1,0,1,0,30,47,0.610945818470473,2
"390","CuritibaCentro",275000,"Curitiba","Centro",80010030,1,3,0,2,0,98,122,0.610945818470473,2
"391","CuritibaNovo Mundo",185000,"Curitiba","Novo Mundo",81050450,1,2,1,2,1,47,56,1.40282914299853,2
"392","CuritibaBigorrilho",332900,"Curitiba","Bigorrilho",80730000,1,1,0,1,1,45,70,0.157006899057248,2
"393","CuritibaFanny",290000,"Curitiba","Fanny",81030020,1,2,1,2,1,64,122,5.92637775970377,1
"394","CuritibaMerces",1789889,"Curitiba","Merces",80410030,1,3,3,6,3,232,318,-0.218963178289305,2
"395","CuritibaCIC",299000,"Curitiba","CIC",81312090,1,3,1,1,1,63,90,-0.267641745007045,2
"396","CuritibaReboucas",151500,"Curitiba","Reboucas",80215202,1,1,0,1,1,28,41,-0.213187797769121,2
"397","CuritibaCajuru",243200,"Curitiba","Cajuru",82940150,1,3,1,2,1,64,98,-0.265348004946388,2
"398","CuritibaBatel",990000,"Curitiba","Batel",80250070,1,4,2,3,2,197,304,-0.166557716180536,2
"399","Campo LargoJardim Itaqui",124900,"Campo Largo","Jardim Itaqui",83604581,1,2,0,1,1,40,70,-0.313131023134622,2
"400","CuritibaNovo Mundo",235000,"Curitiba","Novo Mundo",81020000,1,2,0,1,1,55,75,1.40282914299853,2
"401","CuritibaBoa Vista",254000,"Curitiba","Boa Vista",82560435,1,2,0,1,1,51,51,0.65680484212823,2
"402","CuritibaBatel",955000,"Curitiba","Batel",80420090,1,3,1,2,2,107,144,-0.166557716180536,2
"403","CuritibaUberaba",339000,"Curitiba","Uberaba",81560280,1,3,1,2,1,73,88,-0.270432126202608,2
"404","CuritibaReboucas",650000,"Curitiba","Reboucas",80230030,1,3,1,2,2,90,176,-0.213187797769121,2
"405","CuritibaCapao Raso",317000,"Curitiba","Capao Raso",81130000,1,2,0,1,1,59,78,-0.2519400733679,2
"406","Campo LargoBom Jesus",142000,"Campo Largo","Bom Jesus",83601390,1,2,0,1,1,47,72,-0.326478440756227,2
"407","CuritibaPortao",335000,"Curitiba","Portao",80610260,1,2,1,3,1,78,121,-0.242681670098644,2
"408","CuritibaNovo Mundo",270000,"Curitiba","Novo Mundo",81050270,1,3,1,2,1,63,91,1.40282914299853,2
"409","CuritibaCentro",309100,"Curitiba","Centro",80020270,1,2,0,1,1,50,50,0.610945818470473,2
"410","CuritibaBacacheri",313000,"Curitiba","Bacacheri",82515396,1,3,1,2,1,69,69,1.12257117600166,2
"411","CuritibaCristo Rei",3300000,"Curitiba","Cristo Rei",80050270,1,4,2,4,3,410,301,-0.238827454619527,2
"412","PiraquaraJardim Olinda",156000,"Piraquara","Jardim Olinda",83306130,1,3,0,2,1,69,76,-0.33107047016611,2
"413","CuritibaPortao",233000,"Curitiba","Portao",81350274,1,3,1,2,1,61,61,-0.242681670098644,2
"414","CuritibaVila Izabel",719500,"Curitiba","Vila Izabel",80320020,1,3,1,2,2,110,155,0.774648665651767,2
"415","CuritibaBatel",1498700,"Curitiba","Batel",80250070,1,4,3,5,3,194,345,-0.166557716180536,2
"416","CuritibaCajuru",220000,"Curitiba","Cajuru",82900350,1,2,1,2,1,53,78,-0.265348004946388,2
"417","CuritibaSanta Candida",157500,"Curitiba","Santa Candida",82720000,1,3,0,1,1,58,58,0.879129955283939,2
"418","CuritibaAgua Verde",220000,"Curitiba","Agua Verde",80620080,1,2,0,1,0,74,110,0.35601609019606,2
"419","CuritibaAgua Verde",368000,"Curitiba","Agua Verde",80620080,1,3,1,2,1,87,121,0.35601609019606,2
"420","CuritibaBacacheri",425000,"Curitiba","Bacacheri",82510020,1,3,1,3,2,95,134,1.12257117600166,2
"421","CuritibaVila Izabel",650000,"Curitiba","Vila Izabel",80320290,1,3,1,3,2,155,262,0.774648665651767,2
"422","CuritibaAgua Verde",440000,"Curitiba","Agua Verde",80240060,1,3,2,3,1,83,98,0.35601609019606,2
"423","CuritibaPrado Velho",179010,"Curitiba","Prado Velho",80215220,1,1,0,1,0,33,43,-0.171309025209323,2
"424","CuritibaBigorrilho",245000,"Curitiba","Bigorrilho",80730000,1,2,0,1,1,41,52,0.157006899057248,2
"425","CuritibaEcoville",860000,"Curitiba","Ecoville",81200010,1,3,1,3,2,129,234,0.155132554627676,2
"426","CuritibaCabral",880000,"Curitiba","Cabral",80040352,1,2,1,3,2,143,224,0.120070326886263,2
"427","CuritibaUberaba",321668,"Curitiba","Uberaba",81570160,1,2,1,2,1,71,103,-0.270432126202608,2
"428","CuritibaReboucas",769607,"Curitiba","Reboucas",80230000,1,2,2,2,2,91,91,-0.213187797769121,2
"429","CuritibaBatel",988000,"Curitiba","Batel",80420170,1,1,1,2,2,87,173,-0.166557716180536,2
"430","CuritibaVila Izabel",605000000,"Curitiba","Vila Izabel",80320240,1,3,1,2,2,102,160,0.774648665651767,2
"431","CuritibaAlto da Gloria",1689986,"Curitiba","Alto da Gloria",80030230,1,3,3,4,3,171,171,-0.159396553473786,2
"432","CuritibaEcoville",470748,"Curitiba","Ecoville",81210000,1,3,1,2,1,79,150,0.155132554627676,2
"433","CuritibaXaxim",300000,"Curitiba","Xaxim",81710000,1,3,1,2,1,67,79,-0.281937265951283,2
"434","CuritibaBatel",1320000,"Curitiba","Batel",80440220,1,4,3,3,2,188,288,-0.166557716180536,2
"435","CuritibaBigorrilho",385000,"Curitiba","Bigorrilho",80730330,1,3,1,2,1,64,104,0.157006899057248,2
"436","CuritibaAgua Verde",465000,"Curitiba","Agua Verde",80240020,1,3,1,1,1,118,118,0.35601609019606,2
"437","CuritibaAhu",699900,"Curitiba","Ahu",80540140,1,3,2,4,2,174,205,1.62452243712246,1
"438","CuritibaAgua Verde",498000,"Curitiba","Agua Verde",80250060,1,3,1,3,2,131,242,0.35601609019606,2
"439","CuritibaCampo de Santana",110000,"Curitiba","Campo de Santana",81490030,1,2,0,1,1,45,48,-0.309667513489939,2
"440","CuritibaCentro",220000,"Curitiba","Centro",80010160,1,1,0,1,0,31,39,0.610945818470473,2
"441","CuritibaBatel",759000,"Curitiba","Batel",80420170,1,1,1,2,1,81,127,-0.166557716180536,2
"442","CuritibaAgua Verde",385000,"Curitiba","Agua Verde",80620010,1,3,1,2,1,113,172,0.35601609019606,2
